Date,Close,High,Low,Open,Volume
2003-07-09,141.27334594726562,146.51842264157787,133.27673898416214,141.78924803246244,35164284
2003-07-10,143.594970703125,145.05671328982103,141.44534539319798,143.594970703125,10464179
2003-07-11,149.05502319335938,150.34479837027243,142.95008210786236,144.23985728477538,11740117
2003-07-14,153.01031494140625,154.12812263899283,149.82887235617574,149.82887235617574,5982324
2003-07-15,151.50552368164062,171.96995040373872,148.754007099234,171.96995040373872,6173689
2003-07-16,152.2794189453125,153.9991187047389,150.77468165581442,151.72050865133818,3759085
2003-07-17,148.06617736816406,153.05331032877373,146.73340715416836,152.62338529976034,3814181
2003-07-18,143.93887329101562,147.80819798292754,137.57598904575687,141.87523870343676,5375212
2003-07-21,141.78921508789062,145.65853886904276,140.1985009611319,145.31460422549105,3315845
2003-07-22,143.80992126464844,145.44363111610872,139.38169874287362,141.0154085943339,4627992
2003-07-23,150.21580505371094,153.05331291724207,146.0025449462323,146.60443737297624,13262249
2003-07-24,149.69992065429688,152.19348091266662,148.62510793598707,151.24764047244503,4305936
2003-07-25,149.31297302246094,150.47377597091682,147.98021578865044,149.95786063376485,2832967
2003-07-28,153.78416442871094,161.65178599918062,150.5597272079826,161.65178599918062,5415867
2003-07-29,155.03094482421875,157.26654676747867,153.99912753346274,154.72999210095844,5229181
2003-07-30,155.7188720703125,158.85731996356765,154.8590218945963,155.84784434856095,4632246
2003-07-31,155.5038604736328,157.91142970996705,154.47203009204003,156.2347250202813,3562717
2003-08-01,160.92092895507812,162.51165676944805,153.6981939023219,156.49270651872774,8027285
2003-08-04,169.90635681152344,170.68021652499004,159.07224210137613,161.52281972780227,9982429
2003-08-05,166.4669647216797,174.93647932273416,165.82207722371905,171.11014945888834,9651327
2003-08-06,164.7472686767578,169.82037853422932,163.24253114544186,164.66127842686032,7451054
2003-08-07,168.01467895507812,168.530594185386,165.306156796635,166.38096925955202,3223676
2003-08-08,169.51942443847656,171.02416195788575,168.53060217382992,169.3904521849209,2530289
2003-08-11,173.8616943359375,175.2374597973795,168.53062613332546,170.33631666143407,5651311
2003-08-12,180.95545959472656,182.28822993766482,174.9795037373339,175.23746140375292,8215213
2003-08-13,187.27536010742188,188.73710269788415,182.2882267514872,183.14807687767347,7839204
2003-08-14,186.20053100585938,192.95034602816565,184.86776080391658,191.74656120592277,6298655
2003-08-15,186.20053100585938,186.20053100585938,186.20053100585938,186.20053100585938,0
2003-08-18,186.50148010253906,190.02687073533016,185.21170496180153,187.53331071134608,3382031
2003-08-19,185.42666625976562,189.08102913437014,184.86776895058162,189.03804712617992,3080091
2003-08-20,193.46624755859375,194.71302741880632,186.84540526619801,186.93138239295118,6049174
2003-08-21,196.0028076171875,196.81966250455784,192.00451030937631,195.18595272981713,4012069
2003-08-22,197.16360473632812,200.17307969225033,194.24010690698483,196.08879225207022,4436016
2003-08-25,190.06988525390625,199.01232189383367,185.81362947932803,197.76554175465233,4827198
2003-08-26,199.8721160888672,202.06473606167532,186.58743712929166,186.58743712929166,3968069
2003-08-27,201.4628448486328,204.30035229275109,200.3450372954627,202.40867191649295,2267859
2003-08-28,196.0888214111328,202.70966467464925,194.32612605077722,202.70966467464925,3554363
2003-08-29,202.40870666503906,205.07424720172338,199.05529655010048,199.52821672535367,3212067
2003-09-01,202.5376739501953,203.7844538496943,199.22724613955006,203.2685385918402,2478236
2003-09-02,194.7989959716797,201.93575271087477,192.6923663569265,201.93575271087477,3975812
2003-09-03,191.57460021972656,199.27025580250032,190.026867453517,195.27195818337407,3945233
2003-09-04,190.4998016357422,194.06817447789973,187.8342609467116,191.74658171792544,3682478
2003-09-05,197.16360473632812,197.76549710345867,191.23063195106263,192.52040693217214,2971415
2003-09-08,196.6907196044922,201.11894257917308,195.31495413182742,198.6253824202741,1817991
2003-09-09,196.2177734375,202.0647562421788,194.15413862185815,197.76550610936647,2034401
2003-09-10,195.87380981445312,198.10941168195433,194.15411001471298,195.83081469540596,1476667
2003-09-11,194.02516174316406,197.85150502516024,193.46626444952926,197.76551477062992,1092801
2003-09-12,189.4679718017578,196.4757447583793,188.39315919367039,196.04581971514435,2496597
2003-09-15,179.14974975585938,190.327799569158,178.07493727381143,188.30714685480004,3469640
2003-09-16,179.2787322998047,180.56850735232126,167.75674707876468,177.98895724728808,4004037
2003-09-17,185.77059936523438,188.73707930890578,179.92361660769262,182.7181291714919,3800473
2003-09-18,176.78515625,185.64160030300403,174.89347585006797,185.64160030300403,2813556
2003-09-19,176.91415405273438,180.9124516787218,170.93819861765613,177.98896665329778,3442717
2003-09-22,181.17039489746094,182.97608517070032,176.9141399622767,177.12910246526852,2575343
2003-09-23,183.27700805664062,184.3518204733938,179.02075351035188,180.82644361860469,1766451
2003-09-24,189.12400817871094,190.0268533185317,183.23404344801347,185.7276032434518,2133208
2003-09-25,183.74993896484375,189.25298673484798,181.8582716240143,189.25298673484798,1916650
2003-09-26,184.69577026367188,187.31831521221744,183.23402798554991,184.35182241452802,2531520
2003-09-29,195.35792541503906,197.29258799465154,184.99672986461584,185.7276076427998,3711837
2003-09-30,199.95811462402344,200.64599722915654,196.0457946075814,197.76549456027948,3594810
2003-10-01,196.43275451660156,200.3450751314196,195.27196474315318,199.48522502355945,2402620
2003-10-02,196.43275451660156,196.43275451660156,196.43275451660156,196.43275451660156,0
2003-10-03,201.548828125,202.0647433561447,196.8196532804945,196.90564352577505,2511914
2003-10-06,207.48178100585938,208.3846260140858,202.06472407676898,203.44048914837762,3094324
2003-10-07,204.25735473632812,211.8670187908923,202.96757983349332,209.8033841944641,2440562
2003-10-08,206.5789794921875,210.66326732814125,203.87045701750546,205.28920438609683,1859277
2003-10-09,221.88429260253906,223.34604816857862,207.09488764041674,207.09488764041674,6993550
2003-10-10,231.3856658935547,234.22316071183033,223.38904426293172,224.1199220920459,3707816
2003-10-13,237.4045867919922,241.0589492387923,233.87919659520662,234.739046582689,3693070
2003-10-14,227.77427673339844,239.55423310785832,225.96858635066891,239.03831782128682,5123854
2003-10-15,232.5894012451172,234.4810815481314,224.67877155683192,227.77423648879298,3478259
2003-10-16,237.49061584472656,241.8758305049978,234.30915987497738,235.34099052477265,4100489
2003-10-17,242.73562622070312,246.26101620327526,236.84567515677156,241.2308888340414,4126840
2003-10-20,236.24375915527344,244.8852401222454,234.9969663086489,242.47767090732341,2192534
2003-10-21,224.6358184814453,239.89815638784015,220.98145588413948,237.4045965695513,3223848
2003-10-22,226.74246215820312,239.89815704851867,224.0339135861908,226.95742466451898,2569557
2003-10-23,226.8284454345703,234.95403935969537,224.97977297133997,227.43035099959533,3114998
2003-10-24,245.05726623535156,250.21636657714842,223.5610148111979,227.86026509602863,5225375
2003-10-27,243.509521484375,256.2352905172018,242.13375628718163,253.56975036774065,5831782
2003-10-28,246.17503356933594,250.99019860356685,238.86630889397028,243.3375391915858,5640636
2003-10-29,262.2542724609375,265.09176720774076,246.08910157267675,250.60331445929947,7996572
2003-10-30,263.028076171875,267.15537138927914,259.6746668481028,263.54399135411757,7108567
2003-10-31,277.1296691894531,278.7634053274118,263.5440484755129,264.661843078866,9924397
2003-11-03,298.8838195800781,300.51752908234715,278.5913574325622,278.5913574325622,9820043
2003-11-04,300.5175476074219,306.62248729905633,296.8202034406556,305.2467221763513,7884723
2003-11-05,288.99560546875,300.94751585011795,283.8365051970337,300.94751585011795,7280790
2003-11-06,291.0162658691406,297.25017885910574,287.18992257218673,292.34902297767513,6122862
2003-11-07,286.5449523925781,295.27242281374265,284.82525275331284,293.122798264661,4584798
2003-11-10,293.8107604980469,296.6482550501365,281.25694503622293,289.7694549330319,1953978
2003-11-11,292.950927734375,298.23900038768926,290.93027483287756,295.5734599372379,3262766
2003-11-12,294.885498046875,298.3678792246088,290.6722130538703,290.6722130538703,3302571
2003-11-13,298.1529846191406,306.70850253269,290.6292971918371,296.60526513031107,7982920
2003-11-14,283.1485900878906,297.9380203534553,280.44006787823974,297.50809536016027,4834168
2003-11-17,300.9475402832031,303.95701568603516,289.7694887869699,292.9079364589575,4081415
2003-11-18,295.8314208984375,304.73087481660764,292.3490384368045,303.52708990644703,4672908
2003-11-19,284.2663879394531,297.50807141925475,282.890622823511,297.50807141925475,4672785
2003-11-20,277.7745361328125,291.5321363373148,276.01185410282665,285.42722223899887,5484243
2003-11-21,278.6343994140625,281.170967568774,270.0789071238022,278.59141740759264,8100784
2003-11-24,281.3859558105469,286.33009407154196,278.5914428804192,282.6327489986674,5287524
2003-11-25,290.02734375,291.0591740656491,282.589647799679,284.2233572656776,5021011
2003-11-26,290.02734375,290.02734375,290.02734375,290.02734375,0
2003-11-27,292.950927734375,298.3679726493718,290.97325683992455,292.349022192468,5069219
2003-11-28,296.3043212890625,302.667206170679,294.19767824989714,295.27249077181006,3606119
2003-12-01,306.1496276855469,307.65436541007455,298.23902224949876,298.5829570527107,4405346
2003-12-02,303.95697021484375,315.56494503210087,299.3137855360487,313.84524505917386,4496428
2003-12-03,307.7403259277344,312.89942619891366,304.38691599957605,306.45055085993954,3993295
2003-12-04,311.6095886230469,313.67322306945067,305.4616672812568,308.04121689939547,4952879
2003-12-05,304.558837890625,315.56490585473944,302.83913813119864,313.501271391535,3310018
2003-12-08,305.50469970703125,311.26570530136644,298.9268523431076,306.1066052134985,2681496
2003-12-09,315.0490417480469,318.5744320744416,306.278587297609,309.54600687395134,2685187
2003-12-10,315.2640075683594,320.16516322495704,312.34052272080135,316.8547353685211,3588806
2003-12-11,313.3293762207031,318.48847690350465,311.26574119569113,318.1445421060932,2250383
2003-12-12,312.555419921875,315.5648943915492,306.96639590676585,315.30694993321964,3012320
2003-12-15,310.1909484863281,315.39303151288857,308.256285605956,313.41538662028165,2126368
2003-12-16,307.2243957519531,310.83577626284097,303.6130414816049,310.83577626284097,2089553
2003-12-17,306.92352294921875,312.7275114883916,305.37577692777944,306.9665049606986,2851693
2003-12-18,312.6414794921875,314.146217060744,305.84866943081204,308.6861640638737,2281018
2003-12-19,308.98712158203125,315.4359969751144,307.52536599671595,315.09206220225815,2514435
2003-12-22,307.8262939453125,311.09371338482924,306.27857447197067,308.6861439284,2007570
2003-12-23,308.5572204589844,322.48677664280723,307.3964175501967,311.2657430857936,2799280
2003-12-24,305.50469970703125,312.0395650664386,303.9999621814031,309.97593027939945,3127028
2003-12-25,305.50469970703125,305.50469970703125,305.50469970703125,305.50469970703125,0
2003-12-26,317.5426025390625,318.9613760673956,306.96645776765354,310.31986760440225,3181691
2003-12-29,329.1075744628906,330.1823869203135,319.0043373631154,319.0043373631154,3242665
2003-12-30,319.17633056640625,332.6759598250513,315.99487506949083,332.6759598250513,2283787
2003-12-31,322.6157531738281,325.8831729072889,316.68276676434937,321.32597808316604,2088465
2004-01-01,322.4008483886719,327.9898747823269,321.66997045831545,325.02338104639927,2154224
2004-01-02,327.08697509765625,331.64419640410745,324.33547050258534,324.76539555561607,2620056
2004-01-05,327.0439758300781,335.68545844375717,325.88317300004354,329.3225732427881,2978921
2004-01-06,318.18743896484375,330.78426075339337,314.3611227267259,326.78593780178625,1485287
2004-01-07,328.5057373046875,331.0423057279111,313.41537776058084,320.46615944373053,2860924
2004-01-08,344.2409362792969,348.1962513381788,332.0740646094794,332.0740646094794,3536049
2004-01-09,378.0760192871094,385.21276310739313,349.099066566075,352.53846623667675,7713917
2004-01-12,360.2342224121094,383.4071676682208,357.56868176135293,377.5601972812109,2832076
2004-01-13,364.01751708984375,368.01581449926266,349.70101927390346,361.1370142282484,4974616
2004-01-14,373.34686279296875,376.528291897789,365.43623267185677,365.43623267185677,3261830
2004-01-15,370.681396484375,390.9308565602153,367.49994050549884,390.9308565602153,5989636
2004-01-16,344.9288635253906,378.3340452706958,341.3604908465142,373.86281423946144,6106161
2004-01-19,364.92034912109375,370.4663923356921,336.631288255284,345.7457038622836,7850768
2004-01-20,348.71221923828125,370.93935095325435,343.9830433942676,368.7037353061572,7225533
