Date,Close,High,Low,Open,Volumes
2002-10-11,17.792709350585938,17.986247750299924,17.56691342297093,17.741098930190418,1045808
2002-10-14,17.883031845092773,18.128180714306612,17.676588768620856,17.883031845092773,772557
2002-10-15,17.883031845092773,17.883031845092773,17.883031845092773,17.883031845092773,0
2002-10-16,17.766902923583984,18.192688185917,17.586266464570937,18.12817584161008,597047
2002-10-17,17.63787841796875,17.93463766400199,17.470143871789432,17.831416821288087,849447
2002-10-18,16.71533966064453,17.676584728506665,16.463739883478695,17.670133764524092,2893610
2002-10-21,16.902429580688477,17.08951839204897,16.689536909596708,17.031457000576413,1704857
2002-10-22,16.39277458190918,17.263700706011022,16.25729622231052,17.263700706011022,1989900
2002-10-23,16.773405075073242,16.89598018789515,16.41858302121237,16.579866634310132,1178892
2002-10-24,15.941184043884277,16.902427798445814,15.831510883897659,16.902427798445814,4033650
2002-10-25,16.321813583374023,16.644378084819714,15.934734015977366,16.128273799675693,2631502
2002-10-28,16.973400115966797,17.147585704064074,16.386330972995424,16.483100894553807,2282071
2002-10-29,17.418535232543945,17.612073655664435,16.90888193111619,16.90888193111619,3791089
2002-10-30,17.083065032958984,17.53465552512289,16.92178145747193,17.53465552512289,1469253
2002-10-31,17.405628204345703,17.579813695155664,17.289505446164597,17.289505446164597,3392702
2002-11-01,16.96048927307129,17.62497373355803,16.612118279860212,17.418532064555418,3001944
2002-11-04,16.966941833496094,17.263702437382808,16.908880447009903,17.263702437382808,302703
2002-11-05,16.792757034301758,17.089517650802755,16.773402786804187,16.837916493949916,245668
2002-11-06,16.792757034301758,16.792757034301758,16.792757034301758,16.792757034301758,0
2002-11-07,16.06375503540039,16.85081585303157,15.915376115238901,16.85081585303157,5331199
2002-11-08,15.60571575164795,16.231491746814843,15.483139313977746,16.231491746814843,2175250
2002-11-11,15.612166404724121,15.934730841917785,15.360565277448504,15.663776822958178,3679362
2002-11-12,15.108963966369629,15.741192258814834,14.876717087141701,15.625068142431692,4989457
2002-11-13,14.26384449005127,15.225088277322897,14.115464185961319,15.102514538198456,12575590
2002-11-14,15.283147811889648,15.444430011087977,14.347708078755277,14.386415211006062,14070727
2002-11-15,15.489588737487793,15.715384617956188,15.405720806703034,15.483136421131785,5213956
2002-11-18,15.844415664672852,16.108920112972424,15.483141329276815,15.483141329276815,4537467
2002-11-19,15.844415664672852,15.84441566467285,15.84441566467285,15.84441566467285,0
2002-11-20,15.53475284576416,15.844415396398846,15.37346925215468,15.741194546187284,4295401
2002-11-21,15.573457717895508,15.728288970645227,15.405723183980797,15.625068135478747,1248516
2002-11-22,16.689537048339844,16.857271612757692,16.063759606189382,16.128273316669667,6090150
2002-11-25,17.766902923583984,18.20559146690139,16.773400368704717,16.773400368704717,12502385
2002-11-26,17.61206817626953,18.024952814451353,17.424980776299922,17.80560789271533,4722470
2002-11-27,17.399179458618164,18.01850587750182,17.173384877031594,17.547559760575066,2740875
2002-11-28,17.19919204711914,17.908836164607415,17.044360750962287,17.74110293720686,1870709
2002-11-29,17.17983055114746,17.45078588191632,17.095963972817785,17.40562643453182,1766886
2002-12-02,17.26369857788086,17.373370361956027,16.773398323934565,17.03145173031912,2183874
2002-12-03,16.915327072143555,17.48304156969048,16.812106254407748,17.40562595638863,2092068
2002-12-04,17.018552780151367,17.160482122090485,16.83791629720791,17.03145606284516,2566971
2002-12-05,17.405628204345703,17.47659286408877,16.83791363347778,16.83791363347778,3355841
2002-12-06,17.379825592041016,17.72174428099828,17.28950668163434,17.476594112927366,2194098
2002-12-09,17.54110336303711,17.676580340734287,17.218537647978344,17.534651047117773,1747531
2002-12-10,17.25079917907715,17.521754572286984,17.179834510196184,17.28950767248076,570207
2002-12-11,17.689489364624023,17.75400171646671,17.160481853236902,17.476595355050762,2570139
2002-12-12,18.289459228515625,18.624928313157696,17.934637251463702,17.934637251463702,6828162
2002-12-13,19.289411544799805,19.41198662304011,18.444290631620493,18.450741595333582,8575836
2002-12-16,18.999103546142578,19.79906642761902,18.915236950146596,19.611977635770007,6126620
2002-12-17,18.476551055908203,19.160389912408675,18.328170735129046,18.792664593059637,6566763
2002-12-18,18.39267921447754,18.786209665145723,18.205591788437246,18.766855420096487,9296743
2002-12-19,18.160430908203125,18.373324879947532,17.87012266941853,18.321713112690315,3616827
2002-12-20,18.05076026916504,18.321714281708697,17.979795607388997,18.19268823917878,3730600
2002-12-23,18.366872787475586,18.476544571501513,18.141076902951838,18.321711986325028,5826947
2002-12-24,18.353971481323242,19.04426113497564,18.147529816944083,18.32171395611026,7527487
2002-12-25,18.353971481323242,18.353971481323242,18.353971481323242,18.353971481323242,0
2002-12-26,18.115278244018555,18.560419244253534,18.063667810965697,18.4378441273683,1602975
2002-12-27,18.50235366821289,18.64428165029606,18.192689786269195,18.192689786269195,2648536
2002-12-30,18.457191467285156,18.56686325807376,18.063661047451276,18.56686325807376,1238473
2002-12-31,18.128175735473633,18.56686427622261,18.057211074320833,18.257201776870392,1614277
2003-01-01,18.115278244018555,18.32171997622999,18.05721684521878,18.25075664593638,900300
2003-01-02,17.928184509277344,18.295909731671326,17.87657409422608,18.192687548030506,1764713
2003-01-03,17.644330978393555,18.05076342173081,17.586269587499253,18.05076342173081,1132725
2003-01-06,17.186281204223633,17.79270414315711,17.09596231819608,17.79270414315711,2542210
2003-01-07,17.11532211303711,17.48304603168631,16.986296057937526,17.379826541145118,2473146
2003-01-08,17.173385620117188,17.360473069984124,16.999198746028764,17.276605115269174,3183895
2003-01-09,17.289505004882812,17.53465379564058,17.19273513984289,17.20563977370434,6647888
2003-01-10,17.915285110473633,18.1152744818659,17.302411006867008,17.483046131499222,6306778
2003-01-13,18.263654708862305,18.489450644025645,18.07656726705884,18.18623907568103,4698743
2003-01-14,18.13463020324707,18.3475242278422,17.83141860899164,18.32171766103801,3988171
2003-01-15,18.33462142944336,18.43784228523624,17.934639936476632,17.934639936476632,2662077
2003-01-16,18.612022399902344,18.895879670703298,18.35397033553784,18.42493499162264,5400004
2003-01-17,18.650733947753906,19.031359790015767,18.53460982295955,18.61847641925975,4759150
2003-01-20,18.541059494018555,19.024907498759852,18.450741939734485,18.631378401840987,2125343
2003-01-21,19.315216064453125,19.405533613830812,18.657182597185653,18.657182597185653,6415101
2003-01-22,19.347471237182617,19.85067343366446,18.98619835123501,19.482948231028413,8055201
2003-01-23,18.541059494018555,19.437792194255938,18.34106878687319,19.437792194255938,4237282
2003-01-24,19.07651710510254,19.4055324657323,18.63137628741838,18.63137628741838,8504309
2003-01-27,18.895885467529297,19.095876217148938,18.586222895294487,18.966850145384434,2693878
2003-01-28,19.192644119262695,19.379731565537377,18.70879606193158,18.96684817870304,4638232
2003-01-29,19.27005958557129,19.482952241659092,19.108777352385893,19.43779413677336,3065832
2003-01-30,19.347471237182617,20.121628774894276,19.09587013894169,19.237799449475933,8952740
2003-01-31,19.341022491455078,19.80551625521274,19.224898373746477,19.353924419234716,10383917
2003-02-03,19.03780746459961,19.444239771945114,18.84426775499199,19.444239771945114,2738719
2003-02-04,19.070066452026367,19.61197582411918,18.979748900113396,19.289411398452145,4287519
2003-02-05,18.624929428100586,19.095874201957464,18.553964757734363,18.870078261813212,4859585
2003-02-06,18.9862003326416,19.347473256291774,18.65073261782358,18.773306344622547,4950247
2003-02-07,18.534610748291016,18.966848387015087,18.515256500935962,18.966848387015087,4639624
2003-02-10,18.263654708862305,18.58622052388686,17.99270066949708,18.57976955950637,3769375
2003-02-11,18.534610748291016,18.64428256073878,18.321716734462473,18.386230441133144,1546413
2003-02-12,18.805564880371094,18.93459093145848,18.579768952583557,18.586219916753315,4489534
2003-02-13,18.805564880371094,18.805564880371094,18.805564880371094,18.805564880371094,0
2003-02-14,19.044260025024414,19.16683509449011,17.418530659252134,18.612022477037947,6719603
2003-02-17,18.96039390563965,19.450692841949813,18.90878349129121,19.224896940790824,1602694
2003-02-18,19.07651710510254,19.224896024125716,18.889428346856352,19.160383686035328,3832460
2003-02-19,19.347471237182617,19.418435892449736,18.999100277535458,19.09587013894169,3501080
2003-02-20,19.27651596069336,19.741009897191862,19.14748986722155,19.670046560936527,5362995
2003-02-21,19.321672439575195,19.353928619563128,18.837824325601517,19.224902546072727,2539014
2003-02-24,19.30876350402832,19.353922954917035,19.19264074864394,19.353922954917035,1427151
2003-02-25,19.20554542541504,19.28941201635037,19.095872271919824,19.147482689962853,1335752
2003-02-26,19.22490119934082,19.386183441521105,18.966849070436936,19.19909598645043,3109232
2003-02-27,19.347471237182617,19.379727406471954,18.96684410824612,18.96684410824612,2800622
2003-02-28,19.26360321044922,19.74099881143926,19.005551168417274,19.49585004827797,4993648
2003-03-03,19.321672439575195,19.62488405066231,19.224902546072727,19.418442333077664,3708820
2003-03-04,19.334571838378906,19.45714556840939,19.166837299778585,19.45714556840939,3219722
2003-03-05,18.889432907104492,19.282963407906383,18.779761093751162,19.03781321548755,1471167
2003-03-06,18.48945426940918,19.02491284228951,18.38623340492809,18.83782536380222,1731048
2003-03-07,18.199140548706055,18.418484144144305,18.128175886960246,18.418484144144305,1329575
2003-03-10,18.3023624420166,18.444291773723013,17.947540466288995,18.257202986151977,2879503
2003-03-11,18.360424041748047,18.418485426519677,17.805611343708094,17.805611343708094,3869860
2003-03-12,18.218494415283203,18.373325663039168,17.966891945756867,18.321713893582196,2579203
2003-03-13,17.83786964416504,18.3281700516807,17.663685469090296,18.147533558110204,3817781
2003-03-14,17.83786964416504,17.83786964416504,17.83786964416504,17.83786964416504,0
2003-03-17,17.418535232543945,17.9281885339717,17.34111959258803,17.80561343232352,2771505
2003-03-18,17.418535232543945,17.418535232543945,17.418535232543945,17.418535232543945,0
2003-03-19,17.75400161743164,17.960443307838265,17.612072278507842,17.81206435801237,6287693
2003-03-20,17.973344802856445,18.07656563779472,17.61207052703413,17.61207052703413,3206164
2003-03-21,18.012054443359375,18.095921038719634,17.870125109483453,17.999151161398636,5061958
2003-03-24,17.663681030273438,18.06366106018247,17.58626540962605,18.06366106018247,2027300
2003-03-25,17.515300750732422,17.644326785133075,17.334664302571507,17.534653640738828,1258686
2003-03-26,17.43788719177246,17.837867268934982,17.386276771910303,17.612071343653433,5958804
2003-03-27,17.147579193115234,17.61852533422919,17.031456414168332,17.41853459988892,7888320
2003-03-28,17.328218460083008,17.44434261120048,17.10242383067135,17.16693619520646,9501250
2003-03-31,17.25724983215332,17.405630131626328,17.04435718288937,17.289507360587248,3394105
2003-04-01,17.347566604614258,17.547557300647295,16.921780005109675,17.160479189069623,4690125
2003-04-02,17.212093353271484,17.418535057748947,17.16048292715212,17.418535057748947,1640721
2003-04-03,17.399179458618164,17.534656478277803,17.263702438958525,17.41853370529482,2175585
2003-04-04,17.59272003173828,17.792710765054203,17.354020803279287,17.418534510671556,3618824
2003-04-07,17.921735763549805,18.005602360001816,17.805611638545244,17.805611638545244,3363662
2003-04-08,17.670135498046875,17.934638582665237,17.57981657927659,17.87012622943377,3175117
2003-04-09,17.076618194580078,17.34757228463228,16.915334580127478,17.257253352255727,3297481
2003-04-10,17.347566604614258,17.431434543943137,16.921780005109675,17.031453151877063,3927214
2003-04-11,16.90888214111328,17.35402173800348,16.71534236205056,17.35402173800348,3600448
2003-04-15,17.28305435180664,17.386275182092344,16.070208242411326,16.77339981034811,7903076
2003-04-16,17.366924285888672,17.418534710980577,17.102421195677298,17.160482585521052,3069077
2003-04-17,17.212093353271484,17.418535057748947,16.934686974495246,17.3411194185699,4074295
2003-04-18,17.212093353271484,17.212093353271484,17.212093353271484,17.212093353271484,0
2003-04-21,17.11532211303711,17.276604343526973,17.057260726626915,17.095967866387554,1048217
2003-04-22,17.083065032958984,17.34756809352092,17.012100368027752,17.121772170669765,4022562
2003-04-23,16.831466674804688,17.160483490501345,16.773403928360363,17.095969778964974,1769383
2003-04-24,16.799203872680664,17.14112248375922,16.68953074166158,16.837911001511213,4846011
2003-04-25,17.037904739379883,17.405628620462302,16.515348254457233,16.889524452789313,9345182
2003-04-28,16.78630828857422,17.373377280987334,16.69598935733895,17.218545987617198,5755062
2003-04-29,16.773405075073242,16.966944869375073,16.59922088444806,16.90243115342822,6263119
2003-04-30,15.631516456604004,16.773397767738764,15.360562486869062,16.773397767738764,17082367
2003-05-01,15.631516456604004,15.631516456604002,15.631516456604002,15.631516456604002,0
2003-05-02,15.702485084533691,15.921830054507902,15.528300925671829,15.87021963257732,10198771
2003-05-05,15.5863618850708,15.986341967308693,15.483139690498273,15.870219197914556,9249476
2003-05-06,15.5863618850708,15.766998356880464,15.502493936576775,15.573458603172321,7935367
2003-05-07,15.631516456604004,15.773445757732308,15.39281865402072,15.612163568435886,13608886
2003-05-08,16.134719848632812,16.23148971099636,15.670226133533662,15.670226133533662,7444090
2003-05-09,16.108915328979492,16.296002729210194,15.999242191189337,16.12826821782054,4830534
2003-05-12,16.425029754638672,16.463738241750963,16.12826919857196,16.12826919857196,3612119
2003-05-13,16.27665138244629,16.49599634350988,16.179881506872984,16.425031677853564,3314162
2003-05-14,16.43148422241211,16.57986453209136,16.23794580618841,16.32181240810073,1970985
2003-05-15,16.902429580688477,17.018553717172182,16.450839025235073,16.773403514339133,7792268
2003-05-16,17.470142364501953,17.56046127085332,16.844365044385842,17.40562866660264,9677525
2003-05-19,17.81206512451172,17.99915257610896,17.515304505012573,17.547560682142052,7863020
2003-05-20,17.59272003173828,17.741100340555807,17.502401112096816,17.68948991605741,3487297
2003-05-21,17.908832550048828,18.057212850636077,17.586268091594945,17.586268091594945,3783213
2003-05-22,16.966941833496094,18.050762051289706,16.82501249593154,17.87012557391385,5077017
2003-05-23,16.966941833496094,17.24434819070792,16.86372098928132,17.160481593168033,2947004
2003-05-26,17.779802322387695,17.87012121581824,16.93468152809938,17.15402644533203,5503206
2003-05-27,17.560462951660156,17.986248255104123,17.35401991074559,17.986248255104123,3704767
2003-05-28,17.734643936157227,17.805607232922153,17.412078205213078,17.412078205213078,3897316
2003-05-29,17.63787841796875,18.192689770786746,17.35401974696706,18.192689770786746,4787684
2003-05-30,17.799161911010742,18.30881519650771,17.63787967119528,17.689490096219313,5830517
2003-06-02,17.766902923583984,18.115272560625694,17.424982896726963,17.80561005946047,5152092
2003-06-03,17.72819709777832,18.031408680777165,17.59917103624036,17.74110038070139,4049782
2003-06-04,18.263654708862305,18.573318595125883,17.824966120835075,17.934637929457264,7439910
2003-06-05,18.237850189208984,18.695891653748323,18.134627995176324,18.566865603130534,4573547
2003-06-06,18.289459228515625,18.437839524888382,18.19268935231266,18.19268935231266,1642481
2003-06-09,18.12172508239746,18.482998004500658,18.03785713889831,18.386228133409855,2431572
2003-06-10,17.644330978393555,18.70879703032814,17.50240163005351,17.934639286403634,8849544
2003-06-11,17.734643936157227,17.928182291893215,17.49594478091407,17.741094898856197,3099536
2003-06-12,17.792709350585938,17.99915103216802,17.6894885097949,17.91528579094834,2849390
2003-06-13,18.41848373413086,18.508802638621912,17.89592861212447,17.934635747236126,6920485
2003-06-16,18.250751495361328,18.482998378556413,18.10237120382432,18.32171480562826,4506128
2003-06-17,18.57331657409668,18.63137795428015,18.12817571658786,18.321714101712207,5252516
2003-06-18,18.437837600708008,18.708792955091614,18.334616771140592,18.579766918132346,3144267
2003-06-19,18.534610748291016,19.031360740147235,18.450744147803817,18.450744147803817,6826402
2003-06-20,18.366872787475586,18.79911031418375,18.321711986325028,18.695888139553368,2715223
2003-06-23,18.147531509399414,18.676537646937447,18.070115878037377,18.45074307061867,5128667
2003-06-24,18.10882568359375,18.35397589577608,18.063666220264587,18.153985146922913,1583202
2003-06-25,18.250751495361328,18.35397233233692,17.09596668977391,18.19268875940877,4551805
2003-06-26,18.263654708862305,18.53461010176601,18.192690040061517,18.315265130983153,5928466
2003-06-27,18.999103546142578,19.186192337991592,18.141080632787247,18.321715753299312,9965131
2003-06-30,19.373279571533203,19.682942095203916,18.741051242269616,18.741051242269616,10816360
2003-07-01,19.13457679748535,19.611972388696536,18.921682852016275,19.4829463703235,6647723
2003-07-02,18.721698760986328,19.41843945455195,18.62492888182871,19.22489969623671,6240047
2003-07-03,18.805564880371094,19.224899208020496,18.579768952583557,18.77330735244542,10895324
2003-07-04,19.18619155883789,19.831321797105193,19.057165511184433,19.224898696364733,20574356
2003-07-07,19.366830825805664,19.676493384948124,19.095875409786714,19.366830825805664,8259377
2003-07-08,19.102323532104492,19.637783319529902,19.031358867809935,19.48295070946069,3933061
2003-07-09,19.418439865112305,19.5926253805711,18.85717617837758,19.224900102705092,6850442
2003-07-10,19.366830825805664,19.93454551756684,19.250706689357944,19.547467318638766,5187710
2003-07-11,19.934541702270508,20.36678063360336,19.353923838234262,19.353923838234262,14792838
2003-07-14,20.657087326049805,20.734502945161903,19.999053886827834,19.999053886827834,11410745
2003-07-15,20.61838150024414,21.5344671213814,20.321620911919087,21.10868183809221,16671275
2003-07-16,21.05707359313965,21.147391159648826,19.547466639463455,20.14098787740324,8718825
2003-07-17,20.637731552124023,21.669941083928144,20.521607455300032,20.721599481761732,9015820
2003-07-18,20.405488967895508,20.889336990756238,20.160338797658397,20.515160771325494,6428229
2003-07-21,19.844226837158203,20.7732144625864,19.695846530823236,20.64418840349915,6345339
2003-07-22,19.373279571533203,19.805517182541514,19.09587322236025,19.611977428478102,5612453
2003-07-23,19.353923797607422,19.863578352839372,19.10232267860192,19.863578352839372,3671596
2003-07-24,19.966798782348633,20.115179075338464,19.424889382920828,19.482950765903496,8204168
2003-07-25,20.599029541015625,20.889339197523668,19.999058687268406,20.128084750092462,14085203
2003-07-28,20.52161407470703,20.869985124010675,20.386137045994978,20.7087028825183,8424647
2003-07-29,20.56031608581543,20.64418266251488,20.19259090452435,20.553865123039657,3558423
2003-07-30,20.902236938476562,21.095776670698857,20.58612348628765,20.644184864539024,9541207
2003-07-31,20.53451919555664,21.128039142619784,20.399042154720377,21.03126924764873,8674979
2003-08-01,20.979656219482422,21.03126528640255,20.4506473794745,20.644187132963328,7454832
2003-08-04,20.966129302978516,21.04728843628349,20.722651903063593,20.966129302978516,6364594
2003-08-05,20.526517868041992,21.33811068339809,20.431832914627684,21.006709798972725,7825851
2003-08-06,19.904293060302734,20.68206831812498,19.77579076504728,20.289798527079324,5375645
2003-08-07,20.249225616455078,20.289804479024287,19.850192803075213,20.154539238809942,7327380
2003-08-08,20.769994735717773,21.02023647386514,20.303330049940104,20.614439367461856,14617614
2003-08-11,20.837627410888672,21.12844799922604,20.695597860474354,21.054051770769497,5708681
2003-08-12,21.50718879699707,21.574822113193722,20.89849462718688,21.026996934667576,17765715
2003-08-13,21.480138778686523,21.872408662282286,21.30429326700839,21.601878197385247,9958613
2003-08-14,21.054052352905273,21.777721681013446,20.986419029077467,21.777721681013446,8478651
2003-08-15,21.054052352905273,21.054052352905273,21.054052352905273,21.054052352905273,0
2003-08-18,21.304288864135742,21.70332299112972,20.979653792340446,21.196078119530522,10672678
2003-08-19,21.29076385498047,21.791245839950324,21.202841823495856,21.601874546527384,10024998
2003-08-20,21.189315795898438,21.466610555537088,21.054050578632005,21.37192419395561,10681324
2003-08-21,24.12457275390625,24.51684114514826,21.622165712124012,21.622165712124012,76284219
2003-08-22,24.334238052368164,25.0917233329606,23.684963535727434,24.32071223899548,38293557
2003-08-25,23.542936325073242,25.240516785386788,22.995111063170697,24.550663382542158,14310395
2003-08-26,24.611526489257812,24.861768176455616,23.455007241861548,23.806698185004958,13126003
2003-08-27,24.79413604736328,25.281093662161865,24.388341819004296,25.281093662161865,14036291
2003-08-28,24.84824562072754,25.362252035139477,24.63181843184152,25.15935349667005,19776311
2003-08-29,24.307180404663086,25.15935194323435,23.941963625564004,24.618291099376368,17857416
2003-09-01,24.936168670654297,25.017329229146657,23.92844162425883,24.496557019764662,11511830
2003-09-02,25.37577247619629,25.497513276296605,24.6182874083646,25.024084399406966,9325717
2003-09-03,24.841482162475586,26.092688039521384,24.63182069849451,25.47046655441881,13131184
2003-09-04,24.564186096191406,25.091721151667514,24.0095994163216,24.98350897813292,8785744
2003-09-05,24.74003028869629,24.821190838230866,24.35452477335683,24.48302566581001,5340241
2003-09-08,24.62505340576172,25.07819362519994,24.51007833398806,24.753557126787353,4125440
2003-09-09,24.52360725402832,24.99027334389636,24.435686631633516,24.75356026470565,6584275
2003-09-10,24.746793746948242,24.86176881651873,24.347759618225158,24.483023404315265,6878278
2003-09-11,25.057912826538086,25.666608650831996,24.645355539783928,24.645355539783928,8704448
2003-09-12,24.909116744995117,25.22022748552496,24.550662818908116,25.057906370483135,7199764
2003-09-15,24.767080307006836,25.294615270381204,24.07722711166954,24.07722711166954,9191737
2003-09-16,24.787372589111328,25.213458364082893,24.21926011446912,24.787372589111328,7947296
2003-09-17,25.348730087280273,25.693655384880426,24.625059279872357,24.95645876297377,11513870
2003-09-18,24.909116744995117,25.483992202517438,24.503319633350948,25.15935564839418,7852773
2003-09-19,25.260807037353516,25.565154896521026,24.48303012103002,25.03761974248951,9271069
2003-09-22,25.22022247314453,26.167077482165055,25.02408686310003,25.63277957161177,6772304
2003-09-23,26.01152229309082,26.200894998776754,24.861768761930765,25.281091606252783,6792214
2003-09-24,26.512006759643555,26.917800971538764,25.849205100713093,26.173841605421163,7423696
2003-09-25,25.82215118408203,27.05306519793012,25.700410377144888,27.05306519793012,6349040
2003-09-26,27.614421844482422,27.729399775973118,25.768051765439978,25.768051765439978,17821600
2003-09-29,27.445337295532227,28.12842770397972,27.323599310020363,27.695579010622076,8878639
2003-09-30,27.661762237548828,27.729396975826518,27.1004126405117,27.60765614971465,5694007
